Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_severity,Cause_of_accident,Accident_severity,Number_of_vehicles_involved_log,Number_of_casualties_log
18:35:00,Sunday,Dewasa,Male,Elementary school,Employee,5-10yr,Private Vehicle,Owner,5-10yrs,No defect,Office areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
18:35:00,Sunday,Dewasa,Male,Elementary school,Employee,2-5yr,Commercial Vehicle,Owner,,No defect,Other,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
19:10:00,Saturday,Unknwon,Male,Elementary school,Employee,2-5yr,Private Vehicle,Owner,,No defect,Residential areas,Divided Road (Median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
19:10:00,Saturday,Remaja,Male,Junior high school,Employee,5-10yr,Private Vehicle,Owner,,No defect, Church areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Moving Backward,3,DUI (Drugs/Alcohol),Slight Injury,1.0986122886681096,0.6931471805599453
16:45:00,Wednesday,Dewasa,Male,Junior high school,Employee,1-2yr,Commercial Vehicle,Owner,,No defect,Other,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Cloudy,Vehicle with vehicle collision,2,1,Going straight,2,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
16:45:00,Wednesday,Dewasa,Male,Junior high school,Employee,5-10yr,Public Transport,Owner,,No defect,  Recreational areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Cloudy,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
18:18:00,Wednesday,Dewasa,Male,Junior high school,Employee,5-10yr,,Owner,Above 10yr,No defect,Residential areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Moving Backward,3,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
18:18:00,Wednesday,Remaja,Male,Above high school,Employee,5-10yr,Private Vehicle,Owner,5-10yrs,No defect,Office areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Moving Backward,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
13:35:00,Tuesday,Lansia,Male,Junior high school,Employee,Above 10yr,,Owner,,No defect,  Recreational areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
13:35:00,Tuesday,Unknwon,Male,Elementary school,Employee,2-5yr,Commercial Vehicle,Governmental,,No defect,Office areas,Other,Tangent road with mild grade and flat terrain,Y Shape,Gravel roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Turnover,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
10:30:00,Monday,Lansia,Male,Junior high school,Employee,5-10yr,Public Transport,Owner,5-10yrs,No defect, Industrial areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Turnover,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
10:30:00,Monday,Lansia,Male,,,,Commercial Vehicle,,,,,Other,Tangent road with flat terrain,No junction,Gravel roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Speeding,Slight Injury,1.0986122886681096,0.6931471805599453
16:55:00,Monday,Dewasa,Male,Junior high school,Employee,5-10yr,,Owner,,No defect,Residential areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,6,Going straight,3,DUI (Drugs/Alcohol),Slight Injury,1.0986122886681096,1.9459101490553132
16:55:00,Monday,Dewasa,Male,Junior high school,Employee,,Other,Governmental,Above 10yr,No defect,Residential areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,6,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.9459101490553132
16:55:00,Monday,Remaja,Male,Junior high school,Employee,,Commercial Vehicle,Owner,1-2yr,No defect, Industrial areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,6,Going straight,2,Reckless Driving,Slight Injury,1.0986122886681096,1.9459101490553132
16:55:00,Monday,Remaja,Male,Junior high school,Employee,1-2yr,Private Vehicle,Owner,2-5yrs,No defect,Residential areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,6,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.9459101490553132
16:55:00,Monday,Remaja,Male,Above high school,Owner,5-10yr,Commercial Vehicle,Owner,Unknown,No defect,Residential areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,6,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.9459101490553132
16:55:00,Monday,Remaja,Male,Junior high school,Employee,2-5yr,Commercial Vehicle,Owner,,No defect,Office areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,2,6,Getting off,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.9459101490553132
15:30:00,Tuesday,Dewasa,Male,Junior high school,Owner,5-10yr,Commercial Vehicle,Owner,2-5yrs,No defect,Office areas,Divided Road (Median),Escarpments,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Moving Backward,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
15:30:00,Tuesday,Dewasa,Male,High school,Employee,2-5yr,Commercial Vehicle,Owner,Above 10yr,No defect,Office areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,2,Other,3,Improper Parking/Exit,Slight Injury,1.0986122886681096,1.0986122886681096
15:30:00,Tuesday,Dewasa,Male,Junior high school,Employee,Above 10yr,Public Transport,Owner,1-2yr,No defect,Office areas,Other,Escarpments,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Reckless Driving,Slight Injury,1.0986122886681096,1.0986122886681096
19:45:00,Tuesday,Unknwon,Male,Junior high school,Employee,Below 1yr,Public Transport,Owner,,No defect,Office areas,One Way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Other,Vehicle with vehicle collision,2,1,Going straight,3,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
19:45:00,Tuesday,Dewasa,Male,Junior high school,Employee,Below 1yr,Private Vehicle,Owner,,No defect,Office areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Other,Vehicle with vehicle collision,2,1,Going straight,3,DUI (Drugs/Alcohol),Slight Injury,1.0986122886681096,0.6931471805599453
13:54:00,Friday,Dewasa,Male,,Owner,,Private Vehicle,Owner,,No defect,Office areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
13:54:00,Friday,Remaja,Male,Junior high school,Employee,2-5yr,Private Vehicle,Owner,Above 10yr,No defect,Residential areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
16:40:00,Sunday,Dewasa,Male,,,,Other,Owner,5-10yrs,No defect,Residential areas,One Way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Rollover,3,1,Going straight,3,DUI (Drugs/Alcohol),Slight Injury,1.3862943611198906,0.6931471805599453
16:40:00,Sunday,Unknwon,Male,Elementary school,Employee,No Licence,Public Transport,Owner,,No defect,Other,One Way,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Collision with roadside objects,3,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.3862943611198906,0.6931471805599453
16:40:00,Sunday,Unknwon,Male,Junior high school,Employee,Above 10yr,Private Vehicle,Owner,5-10yrs,No defect, Church areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.3862943611198906,0.6931471805599453
0:20:00,Friday,Unknwon,Male,Junior high school,Owner,Above 10yr,Private Vehicle,Owner,,No defect,  Recreational areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,2,2,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
0:20:00,Friday,Remaja,Male,Junior high school,Employee,Above 10yr,Private Vehicle,Owner,,, Industrial areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
0:20:00,Friday,Remaja,Male,Junior high school,Employee,Above 10yr,Private Vehicle,,,,Residential areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
0:20:00,Saturday,Remaja,Male,Junior high school,Owner,5-10yr,Private Vehicle,Owner,Above 10yr,No defect,Residential areas,Other,Tangent road with rolling terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
0:20:00,Saturday,Unknwon,Male,Junior high school,Employee,Below 1yr,,Owner,2-5yrs,No defect,Office areas,Divided Road (Median),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Moving Backward,3,Moving Backward,Slight Injury,1.0986122886681096,0.6931471805599453
7:10:00,Wednesday,Remaja,Male,Junior high school,Employee,2-5yr,,Owner,2-5yrs,No defect,  Market areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining and Windy,Vehicle with vehicle collision,2,2,Going straight,3,Improper Parking/Exit,Slight Injury,1.0986122886681096,1.0986122886681096
7:10:00,Wednesday,Remaja,Male,Junior high school,Employee,,Commercial Vehicle,,,,Unknown,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining and Windy,Collision with roadside objects,2,2,Moving Backward,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.0986122886681096
7:10:00,Wednesday,Lansia,Male,Above high school,Employee,1-2yr,Special Vehicle,Owner,,No defect, Industrial areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Wet or damp,Daylight,Raining and Windy,Vehicle with vehicle collision,2,2,Moving Backward,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.0986122886681096
3:15:00,Sunday,Unknwon,Female,Junior high school,Employee,1-2yr,Commercial Vehicle,Owner,,No defect,Residential areas,Other,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,1,1,Going straight,3,Distance & Priority Violation,Slight Injury,0.6931471805599453,0.6931471805599453
13:13:00,Thursday,Unknwon,Male,Junior high school,Employee,1-2yr,Other,Governmental,Below 1yr,No defect,Residential areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Unknown,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
13:13:00,Thursday,Lansia,Male,Unknown,Employee,5-10yr,Private Vehicle,Owner,5-10yrs,No defect,Other,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Unknown,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
21:48:00,Monday,Dewasa,Male,Junior high school,Employee,Above 10yr,Commercial Vehicle,Governmental,,No defect,Residential areas,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Reckless Driving,Slight Injury,1.0986122886681096,0.6931471805599453
21:48:00,Monday,Remaja,Male,Junior high school,Employee,Above 10yr,Commercial Vehicle,Owner,1-2yr,No defect,Rural village areas,Other,Gentle horizontal curve,Other,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
13:12:00,Saturday,Dewasa,Male,Junior high school,Employee,5-10yr,Commercial Vehicle,Owner,2-5yrs,No defect,Rural village areas,Other,Gentle horizontal curve,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
13:12:00,Saturday,Dewasa,Male,Junior high school,Employee,2-5yr,Private Vehicle,Owner,,No defect,Office areas,Divided Road (Median),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,,3,DUI (Drugs/Alcohol),Slight Injury,1.0986122886681096,0.6931471805599453
14:52:00,Monday,Dewasa,Male,Junior high school,Employee,Below 1yr,Private Vehicle,Owner,2-5yrs,No defect,Residential areas,Other,Gentle horizontal curve,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Other,3,Reckless Driving,Serious Injury,1.0986122886681096,1.0986122886681096
14:52:00,Monday,Lansia,Male,Junior high school,Employee,1-2yr,Commercial Vehicle,Owner,,,Residential areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Distance & Priority Violation,Serious Injury,1.0986122886681096,1.0986122886681096
18:39:00,Wednesday,Dewasa,Male,Junior high school,Employee,5-10yr,Commercial Vehicle,Owner,,7, Outside rural areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
18:39:00,Wednesday,Unknwon,Male,Junior high school,Employee,Below 1yr,Commercial Vehicle,Owner,Above 10yr,,Residential areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Overtaking,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,0.6931471805599453
19:45:00,Saturday,Remaja,Male,Elementary school,Employee,5-10yr,Public Transport,Owner,5-10yrs,5, Church areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Windy,Vehicle with vehicle collision,3,4,Reversing,3,Distance & Priority Violation,Slight Injury,1.3862943611198906,1.6094379124341003
19:45:00,Saturday,Remaja,Male,Junior high school,Employee,2-5yr,Other,Owner,,No defect,Office areas,Other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Windy,Rollover,3,4,Going straight,3,Unsafe Lane Change,Slight Injury,1.3862943611198906,1.6094379124341003
19:45:00,Saturday,Dewasa,Male,Junior high school,Employee,5-10yr,Private Vehicle,Owner,Unknown,No defect,Office areas,Other,Tangent road with mountainous terrain and,Y Shape,Asphalt roads,Wet or damp,Daylight,Windy,Collision with roadside objects,3,4,Other,3,Moving Backward,Slight Injury,1.3862943611198906,1.6094379124341003
19:45:00,Saturday,Remaja,Male,Elementary school,Employee,5-10yr,Private Vehicle,Governmental,,No defect,Office areas,Other,Escarpments,Y Shape,Asphalt roads,Wet or damp,Daylight,Windy,Vehicle with vehicle collision,3,4,Moving Backward,3,Reckless Driving,Slight Injury,1.3862943611198906,1.6094379124341003
14:57:00,Friday,Dewasa,Male,Junior high school,Employee,Above 10yr,Private Vehicle,Owner,2-5yrs,,Other,Other,Tangent road with mountainous terrain and,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,3,DUI (Drugs/Alcohol),Slight Injury,1.0986122886681096,0.6931471805599453
14:57:00,Friday,Dewasa,Male,Junior high school,Employee,1-2yr,Commercial Vehicle,Owner,2-5yrs,,Other,Other,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,1,Other,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,0.6931471805599453
21:43:00,Friday,Dewasa,Male,High school,Employee,Below 1yr,Private Vehicle,Owner,Unknown,No defect,Residential areas,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Moving Backward,3,Distance & Priority Violation,Slight Injury,1.0986122886681096,1.0986122886681096
21:43:00,Friday,Dewasa,Male,Elementary school,Employee,Above 10yr,Commercial Vehicle,Owner,,,Other,Other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,2,Going straight,3,Unsafe Lane Change,Slight Injury,1.0986122886681096,1.0986122886681096
